Performances_ID,Image,Collection,Production,Date,Original language,Huis
356892,1921-1922_00061-20220207_111422.jpg,1921-1922,Quinten Massijs,08/12/1921,NL,Koninklijke Vlaamse Opera
105831,1921-1922_00063-20220207_111439.jpg,1921-1922,Figaro's Bruiloft,10/12/1921,ITA,Koninklijke Vlaamse Opera
119732,1921-1922_00065-20220207_111453.jpg,1921-1922,Prinses Zonneschijn,11/12/1921,NL,Koninklijke Vlaamse Opera
409974,1921-1922_00067-20220207_111508.jpg,1921-1922,De Vliegende Hollander,15/12/1921,DEE,Koninklijke Vlaamse Opera
426791,1921-1922_00069-20220207_111521.jpg,1921-1922,Quinten Massijs,17/12/1921,NL,Koninklijke Vlaamse Opera
760327,1921-1922_00071-20220207_111535.jpg,1921-1922,Martha,18/12/1921,DUI,Koninklijke Vlaamse Opera
232303,1921-1922_00073-20220207_111549.jpg,1921-1922,De Vlasgaard,22/12/1921,NL,Koninklijke Vlaamse Opera
768700,1921-1922_00075-20220207_111603.jpg,1921-1922,Christ'l,24/12/1921,?,Koninklijke Vlaamse Opera
800737,1921-1922_00077-20220207_111621.jpg,1921-1922,Christ'l,25/12/1921,?,Koninklijke Vlaamse Opera
908238,1921-1922_00079-20220207_111636.jpg,1921-1922,De Vlasgaard,26/12/1921,NL,Koninklijke Vlaamse Opera
834740,1921-1922_00081-20220207_111650.jpg,1921-1922,Christ'l,29/12/1921,?,Koninklijke Vlaamse Opera
391592,1921-1922_00083-20220207_111704.jpg,1921-1922,De Vlasgaard,31/12/1921,NL,Koninklijke Vlaamse Opera
874373,1921-1922_00085-20220207_111718.jpg,1921-1922,Figaro's Bruiloft,01/01/1922,ITA,Koninklijke Vlaamse Opera
792697,1921-1922_00087-20220207_111731.jpg,1921-1922,Figaro's Bruiloft,05/01/1921,ITA,Koninklijke Vlaamse Opera
924852,1921-1922_00089-20220207_111744.jpg,1921-1922,Christ'l,07/01/1922,?,Koninklijke Vlaamse Opera
174018,1921-1922_00091-20220207_111758.jpg,1921-1922,Quinten Massijs,08/01/1922,NL,Koninklijke Vlaamse Opera
858222,1921-1922_00093-20220207_111809.jpg,1921-1922,Fidelio,12/01/1921,DUI,Koninklijke Vlaamse Opera
260582,1921-1922_00095-20220207_111830.jpg,1921-1922,Quinten Massijs,14/01/1921,NL,Koninklijke Vlaamse Opera
196790,1921-1922_00097-20220207_111848.jpg,1921-1922,Christ'l,15/01/1921,?,Koninklijke Vlaamse Opera
948836,1921-1922_00099-20220207_111900.jpg,1921-1922,De Tooverfluit,17/01/1922,DUI,Koninklijke Vlaamse Opera
769051,1921-1922_00103-20220207_112312.jpg,1921-1922,Christ'l,19/01/1922,?,Koninklijke Vlaamse Opera
716423,1921-1922_00105-20220207_112346.jpg,1921-1922,De Tooverfluit,21/01/1922,DUI,Koninklijke Vlaamse Opera
189490,1921-1922_00107-20220207_112405.jpg,1921-1922,De Tooverfluit,22/01/1922,DUI,Koninklijke Vlaamse Opera
614093,1921-1922_00109-20220207_112433.jpg,1921-1922,Hoffmann's Vertellingen,26/01/1922,FR,Koninklijke Vlaamse Opera
242867,1921-1922_00111-20220207_112501.jpg,1921-1922,Hoffmann's Vertellingen,28/01/1922,FR,Koninklijke Vlaamse Opera
463864,1921-1922_00113-20220207_112519.jpg,1921-1922,Christ'l,29/01/1922,?,Koninklijke Vlaamse Opera
590752,1921-1922_00115-20220207_112602.jpg,1921-1922,De Tooverfluit,02/02/1922,DUI,Koninklijke Vlaamse Opera
120093,1921-1922_00117-20220207_112625.jpg,1921-1922,Graaf Chabert,04/02/1922,DUI,Koninklijke Vlaamse Opera
758434,1921-1922_00119-20220207_112643.jpg,1921-1922,Hoffmann's Vertellingen,05/02/1922,FR,Koninklijke Vlaamse Opera
597757,1921-1922_00121-20220207_112712.jpg,1921-1922,Martha,09/02/1922,DUI,Koninklijke Vlaamse Opera
826649,1921-1922_00123-20220207_112733.jpg,1921-1922,De Vrijschutter,11/02/1922,DUI,Koninklijke Vlaamse Opera
564954,1921-1922_00125-20220207_112752.jpg,1921-1922,Hoffmann's Vertellingen,12/02/1922,FR,Koninklijke Vlaamse Opera
111117,1921-1922_00127-20220207_112816.jpg,1921-1922,Figaro's Bruiloft,14/02/1922,ITA,Koninklijke Vlaamse Opera
239959,1921-1922_00129-20220207_112831.jpg,1921-1922,De Vrijschutter,16/02/1921,DUI,Koninklijke Vlaamse Opera
353854,1921-1922_00131-20220207_112852.jpg,1921-1922,De Lustige Boer,18/02/1922,DUI,Koninklijke Vlaamse Opera
819078,1921-1922_00133-20220207_112908.jpg,1921-1922,De Tooverfluit,19/02/1922,DUI,Koninklijke Vlaamse Opera
587045,1921-1922_00135-20220207_112932.jpg,1921-1922,De Lustige Boer,23/02/1922,DUI,Koninklijke Vlaamse Opera
831801,1921-1922_00137-20220207_112958.jpg,1921-1922,Hoffmann's Vertellingen,25/02/1922,FR,Koninklijke Vlaamse Opera
707067,1921-1922_00139-20220207_113013.jpg,1921-1922,De Lustige Boer,26/02/1922,DUI,Koninklijke Vlaamse Opera
288798,1921-1922_00141-20220207_113034.jpg,1921-1922,De Vrijschutter,26/02/1922,DUI,Koninklijke Vlaamse Opera
858917,1921-1922_00143-20220207_113053.jpg,1921-1922,Christ'l,27/02/1922,?,Koninklijke Vlaamse Opera
794874,1921-1922_00145-20220207_113106.jpg,1921-1922,De Lustige Boer,28/02/1922,DUI,Koninklijke Vlaamse Opera
555953,1921-1922_00147-20220207_113125.jpg,1921-1922,Graaf Chabert,02/03/1922,DUI,Koninklijke Vlaamse Opera
485540,1921-1922_00149-20220207_113154.jpg,1921-1922,De Tooverfluit,04/03/1922,DUI,Koninklijke Vlaamse Opera
287306,1921-1922_00151-20220207_113212.jpg,1921-1922,De Lustige Boer,05/03/1922,DUI,Koninklijke Vlaamse Opera
303802,1921-1922_00153-20220207_113238.jpg,1921-1922,Hoffmann's Vertellingenen,07/03/1922,FR,Koninklijke Vlaamse Opera
904532,1921-1922_00155-20220207_113259.jpg,1921-1922,De Vrijschutter,09/03/1922,DUI,Koninklijke Vlaamse Opera
717962,1921-1922_00157-20220207_113323.jpg,1921-1922,Fidelio,11/03/1922,DUI,Koninklijke Vlaamse Opera
512742,1921-1922_00159-20220207_113342.jpg,1921-1922,Christ'l,12/03/1922,?,Koninklijke Vlaamse Opera
475663,1921-1922_00161-20220207_113358.jpg,1921-1922,De Lustige Boer,12/03/1922,DUI,Koninklijke Vlaamse Opera
190817,1921-1922_00163-20220207_113413.jpg,1921-1922,De Walkure,14/03/1922,DUI,Koninklijke Vlaamse Opera
756452,1921-1922_00165-20220207_113432.jpg,1921-1922,De Tooverfluit,16/03/1922,DUI,Koninklijke Vlaamse Opera
288018,1921-1922_00167-20220207_113451.jpg,1921-1922,De Lustige Boer,18/03/1922,DUI,Koninklijke Vlaamse Opera
660063,1921-1922_00169-20220207_113507.jpg,1921-1922,De Walkure,19/03/1922,DUI,Koninklijke Vlaamse Opera
511118,1921-1922_00171-20220207_113523.jpg,1921-1922,De Vrijschutter,21/03/1922,DUI,Koninklijke Vlaamse Opera
974460,1921-1922_00173-20220207_113540.jpg,1921-1922,Het Driemeisjeshuis,23/03/1922,DUI,Koninklijke Vlaamse Opera
472948,1921-1922_00175-20220207_113557.jpg,1921-1922,De Walkure,25/03/1922,DUI,Koninklijke Vlaamse Opera
574448,1921-1922_00177-20220207_113610.jpg,1921-1922,De Lustige Boer,26/03/1922,DUI,Koninklijke Vlaamse Opera
340848,1921-1922_00179-20220207_113626.jpg,1921-1922,Het Driemeisjeshuis,26/03/1922,DUI,Koninklijke Vlaamse Opera
709730,1921-1922_00181-20220207_113645.jpg,1921-1922,Christ'l,28/03/1922,?,Koninklijke Vlaamse Opera
537209,1921-1922_00183-20220207_113702.jpg,1921-1922,De Walkure,30/03/1922,DUI,Koninklijke Vlaamse Opera
428501,1921-1922_00185-20220207_113716.jpg,1921-1922,Het Driemeisjeshuis,01/04/1922,DUI,Koninklijke Vlaamse Opera
385257,1921-1922_00187-20220207_113737.jpg,1921-1922,Het Driemeisjeshuis,02/04/1922,DUI,Koninklijke Vlaamse Opera
201452,1921-1922_00189-20220207_113752.jpg,1921-1922,De Walkure,04/04/1922,DUI,Koninklijke Vlaamse Opera
377442,1921-1922_00193-20220207_113824.jpg,1921-1922,De Bruid der Zee,06/04/1922,NL,Koninklijke Vlaamse Opera
763330,1921-1922_00195-20220207_113840.jpg,1921-1922,Hoffmann's Vertellingen,08/04/1922,FR,Koninklijke Vlaamse Opera
826514,1921-1922_00197-20220207_113857.jpg,1921-1922,De Walkure,09/04/1922,DUI,Koninklijke Vlaamse Opera
665635,1921-1922_00201-20220207_113958.jpg,1921-1922,De Vliegende Hollander,11/04/1922,DEE,Koninklijke Vlaamse Opera
802740,1921-1922_00203-20220207_114043.jpg,1921-1922,Hoffmann's Vertellingen,13/04/1922,FR,Koninklijke Vlaamse Opera
872073,1922-1923_00002-20220207_141009.jpg,1922-1923,Rozemarijntje,17/09/1922,NL,Koninklijke Vlaamse Opera
147461,1922-1923_00004-20220207_141040.jpg,1922-1923,De Evangelieman,21/09/1922,DUI,Koninklijke Vlaamse Opera
788029,1922-1923_00006-20220207_141057.jpg,1922-1923,Rozemarijntje,23/09/1922,NL,Koninklijke Vlaamse Opera
870980,1922-1923_00008-20220207_141116.jpg,1922-1923,Tannhauser,24/09/1922,DUI,Koninklijke Vlaamse Opera
357507,1922-1923_00010-20220207_141132.jpg,1922-1923,Laagland,28/09/1922,DUI,Koninklijke Vlaamse Opera
835978,1922-1923_00012-20220207_141148.jpg,1922-1923,De Evangelieman,30/09/1922,DUI,Koninklijke Vlaamse Opera
975370,1922-1923_00014-20220207_141201.jpg,1922-1923,Laagland,01/10/1922,DUI,Koninklijke Vlaamse Opera
865534,1922-1923_00016-20220207_141219.jpg,1922-1923,Tannhauser,03/10/1922,DUI,Koninklijke Vlaamse Opera
888955,1922-1923_00018-20220207_141234.jpg,1922-1923,Rozemarijntje,05/10/1922,NL,Koninklijke Vlaamse Opera
158294,1922-1923_00020-20220207_141245.jpg,1922-1923,Laagland,07/10/1922,DUI,Koninklijke Vlaamse Opera
505831,1922-1923_00022-20220207_141257.jpg,1922-1923,De Evangelieman,08/10/1922,DUI,Koninklijke Vlaamse Opera
381855,1922-1923_00024-20220207_141312.jpg,1922-1923,Laagland,10/10/1922,DUI,Koninklijke Vlaamse Opera
118571,1922-1923_00026-20220207_141327.jpg,1922-1923,De Verkochte Bruid,12/10/1922,TSJ,Koninklijke Vlaamse Opera
687563,1922-1923_00028-20220207_141343.jpg,1922-1923,De Verkochte Bruid,14/10/1922,TSJ,Koninklijke Vlaamse Opera
814933,1922-1923_00030-20220207_141354.jpg,1922-1923,Tannhauser,15/10/1922,DUI,Koninklijke Vlaamse Opera
531473,1922-1923_00032-20220207_141408.jpg,1922-1923,Quinten-Massys,17/10/1922,NL,Koninklijke Vlaamse Opera
358854,1922-1923_00034-20220207_141420.jpg,1922-1923,Laagland,19/10/1922,DUI,Koninklijke Vlaamse Opera
110737,1922-1923_00036-20220207_141435.jpg,1922-1923,Tannhauser,21/10/1922,DUI,Koninklijke Vlaamse Opera
889006,1922-1923_00038-20220207_141450.jpg,1922-1923,De Verkochte Bruid,22/10/1922,TSJ,Koninklijke Vlaamse Opera
424734,1922-1923_00040-20220207_141505.jpg,1922-1923,Laagland,23/10/1922,DUI,Koninklijke Vlaamse Opera
179090,1922-1923_00042-20220207_141518.jpg,1922-1923,Quinten-Massys,26/10/1922,NL,Koninklijke Vlaamse Opera
867860,1922-1923_00044-20220207_141529.jpg,1922-1923,De Verkochte Bruid,28/10/1922,TSJ,Koninklijke Vlaamse Opera
894109,1922-1923_00046-20220207_141541.jpg,1922-1923,Laagland,29/10/1922,DUI,Koninklijke Vlaamse Opera
397128,1922-1923_00048-20220207_141554.jpg,1922-1923,Tannhauser,01/11/1922,DUI,Koninklijke Vlaamse Opera
641851,1922-1923_00050-20220207_141613.jpg,1922-1923,Het Driemeisjeshuis,04/11/1922,DUI,Koninklijke Vlaamse Opera
804605,1922-1923_00052-20220207_141633.jpg,1922-1923,Tannhauser,05/11/1922,DUI,Koninklijke Vlaamse Opera
175133,1922-1923_00054-20220207_141646.jpg,1922-1923,Fidelio,07/11/1922,DUI,Koninklijke Vlaamse Opera
644862,1922-1923_00056-20220207_141701.jpg,1922-1923,Het Driemeisjeshuis,09/11/1922,DUI,Koninklijke Vlaamse Opera
536490,1922-1923_00058-20220207_141714.jpg,1922-1923,Fidelio,11/11/1922,DUI,Koninklijke Vlaamse Opera
485969,1922-1923_00060-20220207_141725.jpg,1922-1923,Quinten-Massys,12/11/1922,NL,Koninklijke Vlaamse Opera
756165,1922-1923_00062-20220207_141745.jpg,1922-1923,De Juweelen der Madonna,16/11/1922,ITA,Koninklijke Vlaamse Opera
745632,1922-1923_00064-20220207_141759.jpg,1922-1923,De Juweelen der Madonna,18/11/1922,ITA,Koninklijke Vlaamse Opera
152450,1922-1923_00066-20220207_141816.jpg,1922-1923,Het Driemeisjeshuis,19/11/1922,DUI,Koninklijke Vlaamse Opera
471474,1922-1923_00068-20220207_141827.jpg,1922-1923,Fidelio,19/11/1922,DUI,Koninklijke Vlaamse Opera
335188,1922-1923_00070-20220207_141842.jpg,1922-1923,De Juweelen der Madonna,21/11/1922,ITA,Koninklijke Vlaamse Opera
418657,1922-1923_00074-20220207_141912.jpg,1922-1923,Fidelio,23/11/1922,DUI,Koninklijke Vlaamse Opera
289289,1922-1923_00076-20220207_141928.jpg,1922-1923,Quinten-Massys,25/11/1922,NL,Koninklijke Vlaamse Opera
968741,1922-1923_00078-20220207_142018.jpg,1922-1923,Het Driemeisjeshuis,26/11/1922,DUI,Koninklijke Vlaamse Opera
249700,1922-1923_00080-20220207_142029.jpg,1922-1923,Laagland,28/11/1922,DUI,Koninklijke Vlaamse Opera
601866,1922-1923_00082-20220207_142041.jpg,1922-1923,De Juweelen der Madonna,30/11/1922,ITA,Koninklijke Vlaamse Opera
626777,1922-1923_00084-20220207_142054.jpg,1922-1923,Het Driemeisjeshuis,02/12/1922,DUI,Koninklijke Vlaamse Opera
581626,1922-1923_00086-20220207_142110.jpg,1922-1923,Quinten Massijs,03/12/1922,NL,Koninklijke Vlaamse Opera
636905,1922-1923_00088-20220207_142125.jpg,1922-1923,De Juweelen der Madonna,03/12/1922,ITA,Koninklijke Vlaamse Opera
109354,1922-1923_00090-20220207_142142.jpg,1922-1923,Tannhauser,05/12/1922,DUI,Koninklijke Vlaamse Opera
168840,1922-1923_00092-20220207_142156.jpg,1922-1923,De Verkochte Bruid,07/12/1922,TSJ,Koninklijke Vlaamse Opera
437395,1922-1923_00094-20220207_142208.jpg,1922-1923,Christ'l,09/12/1922,?,Koninklijke Vlaamse Opera
730883,1922-1923_00096-20220207_142222.jpg,1922-1923,Laagland,10/12/1922,DUI,Koninklijke Vlaamse Opera
230810,1922-1923_00098-20220207_142233.jpg,1922-1923,Quinten Massys,10/12/1922,NL,Koninklijke Vlaamse Opera
778649,1922-1923_00100-20220207_142251.jpg,1922-1923,Tannhauser,12/12/1922,DUI,Koninklijke Vlaamse Opera
766770,1922-1923_00102-20220207_142306.jpg,1922-1923,Christ'l,14/12/1922,?,Koninklijke Vlaamse Opera
804770,1922-1923_00104-20220207_142317.jpg,1922-1923,Fidelio,16/12/1922,DUI,Koninklijke Vlaamse Opera
937014,1922-1923_00106-20220207_142328.jpg,1922-1923,Driemeisjeshuis,17/12/1922,DUI,Koninklijke Vlaamse Opera
724677,1922-1923_00108-20220207_142338.jpg,1922-1923,Tannhauser,17/12/1922,DUI,Koninklijke Vlaamse Opera
696866,1922-1923_00110-20220207_142349.jpg,1922-1923,De Walkure,19/12/1922,DUI,Koninklijke Vlaamse Opera
704380,1922-1923_00112-20220207_142400.jpg,1922-1923,Driemeisjeshuis,21/12/1922,DUI,Koninklijke Vlaamse Opera
246370,1922-1923_00114-20220207_142414.jpg,1922-1923,Die Walkure,23/12/1922,DUI,Koninklijke Vlaamse Opera
311700,1922-1923_00116-20220207_142425.jpg,1922-1923,Christ'l,24/12/1922,?,Koninklijke Vlaamse Opera
258451,1922-1923_00118-20220207_142437.jpg,1922-1923,Tannhauser,25/12/1922,DUI,Koninklijke Vlaamse Opera
578620,1922-1923_00120-20220207_142447.jpg,1922-1923,Quinten Massijs,26/12/1922,NL,Koninklijke Vlaamse Opera
842694,1922-1923_00122-20220207_142501.jpg,1922-1923,De Walkure,28/12/1922,DUI,Koninklijke Vlaamse Opera
592587,1922-1923_00124-20220207_142512.jpg,1922-1923,De Bruid der Zee,30/12/1922,NL,Koninklijke Vlaamse Opera
774985,1922-1923_00126-20220207_142523.jpg,1922-1923,Driemeisjeshuis,31/12/1922,DUI,Koninklijke Vlaamse Opera
423813,1922-1923_00128-20220207_142534.jpg,1922-1923,Christ'l,01/01/1923,?,Koninklijke Vlaamse Opera
660521,1922-1923_00130-20220207_142545.jpg,1922-1923,De Doode Stad,06/01/1923,DUI,Koninklijke Vlaamse Opera
104554,1922-1923_00134-20220207_142607.jpg,1922-1923,De Bruid der Zee,07/01/1922,NL,Koninklijke Vlaamse Opera
736511,1922-1923_00138-20220207_142630.jpg,1922-1923,Hoffmann's Vertellingenen,13/01/1923,FR,Koninklijke Vlaamse Opera
631911,1922-1923_00140-20220207_142643.jpg,1922-1923,De Walkure,14/01/1923,DUI,Koninklijke Vlaamse Opera
988503,1922-1923_00142-20220207_142653.jpg,1922-1923,De Doode Stad,16/01/1923,DUI,Koninklijke Vlaamse Opera
556895,1922-1923_00144-20220207_142705.jpg,1922-1923,Christ'l,18/01/1923,?,Koninklijke Vlaamse Opera
540849,1922-1923_00146-20220207_142715.jpg,1922-1923,De Walkure,20/01/1923,DUI,Koninklijke Vlaamse Opera
479496,1922-1923_00148-20220207_142731.jpg,1922-1923,Quinten-Massijs,21/02/1923,NL,Koninklijke Vlaamse Opera
447793,1922-1923_00150-20220207_142746.jpg,1922-1923,Hoffmann's Vertellingenen,21/01/1923,FR,Koninklijke Vlaamse Opera
733505,1922-1923_00152-20220207_142800.jpg,1922-1923,Herbergprinses,23/01/1923,NL,Koninklijke Vlaamse Opera
416063,1922-1923_00156-20220207_142821.jpg,1922-1923,Tannhauser,25/01/1923,DUI,Koninklijke Vlaamse Opera
939699,1922-1923_00158-20220207_142830.jpg,1922-1923,Christ'l,27/01/1923,?,Koninklijke Vlaamse Opera
450580,1922-1923_00160-20220207_142844.jpg,1922-1923,De Doode Stad,28/01/1923,DUI,Koninklijke Vlaamse Opera
933087,1922-1923_00162-20220207_142858.jpg,1922-1923,De Verkochte Bruid,30/01/1923,TSJ,Koninklijke Vlaamse Opera
343075,1922-1923_00166-20220207_142923.jpg,1922-1923,Herbergprinses,01/02/1923,NL,Koninklijke Vlaamse Opera
304628,1922-1923_00168-20220207_142935.jpg,1922-1923,Carmen,03/02/1923,FR,Koninklijke Vlaamse Opera
869561,1922-1923_00170-20220207_142948.jpg,1922-1923,De Verkochte Bruid,04/02/1923,TSJ,Koninklijke Vlaamse Opera
692397,1922-1923_00172-20220207_143019.jpg,1922-1923,Carmen,08/02/1923,FR,Koninklijke Vlaamse Opera
532219,1922-1923_00174-20220207_143031.jpg,1922-1923,Hoffmann's Vertellingenen,10/02/1923,FR,Koninklijke Vlaamse Opera
145210,1922-1923_00176-20220207_143112.jpg,1922-1923,Driemeisjeshuis,11/02/1923,DUI,Koninklijke Vlaamse Opera
596017,1922-1923_00178-20220207_143122.jpg,1922-1923,Carmen,11/02/1923,FR,Koninklijke Vlaamse Opera
293375,1922-1923_00180-20220207_143133.jpg,1922-1923,De Bruid der Zee,12/02/1923,NL,Koninklijke Vlaamse Opera
649427,1922-1923_00182-20220207_143147.jpg,1922-1923,Christ'l,12/02/1923,?,Koninklijke Vlaamse Opera
532340,1922-1923_00184-20220207_143201.jpg,1922-1923,Herbergprinses,13/02/1923,NL,Koninklijke Vlaamse Opera
523437,1922-1923_00186-20220207_143213.jpg,1922-1923,Fidelio,15/02/1923,DUI,Koninklijke Vlaamse Opera
233894,1922-1923_00188-20220207_143225.jpg,1922-1923,De Doode Stad,17/02/1923,DUI,Koninklijke Vlaamse Opera
411553,1922-1923_00190-20220207_143234.jpg,1922-1923,Herbergprinses,18/02/1923,NL,Koninklijke Vlaamse Opera
352115,1922-1923_00192-20220207_143246.jpg,1922-1923,Hoffmann's Vertellingenen,18/02/1923,FR,Koninklijke Vlaamse Opera
834236,1922-1923_00194-20220207_143256.jpg,1922-1923,Carmen,25/02/1923,FR,Koninklijke Vlaamse Opera
750283,1922-1923_00196-20220207_143308.jpg,1922-1923,Carmen,22/02/1923,FR,Koninklijke Vlaamse Opera
560260,1922-1923_00198-20220207_143322.jpg,1922-1923,Hannerl,24/02/1923,DUI,Koninklijke Vlaamse Opera
675976,1922-1923_00200-20220207_143335.jpg,1922-1923,Hannerl,25/02/1923,DUI,Koninklijke Vlaamse Opera
718328,1922-1923_00202-20220207_143347.jpg,1922-1923,De Doode Stad,01/03/1923,DUI,Koninklijke Vlaamse Opera
405087,1922-1923_00204-20220207_143402.jpg,1922-1923,Rijngoud,03/03/1923,DUI,Koninklijke Vlaamse Opera
425126,1922-1923_00206-20220207_143412.jpg,1922-1923,Hannerl,04/03/1923,DUI,Koninklijke Vlaamse Opera
761759,1922-1923_00208-20220207_143422.jpg,1922-1923,Carmen,04/03/1923,FR,Koninklijke Vlaamse Opera
667851,1922-1923_00210-20220207_143434.jpg,1922-1923,Herbergprinses,06/03/1923,NL,Koninklijke Vlaamse Opera
550821,1922-1923_00218-20220207_143559.jpg,1922-1923,Rijngoud,08/03/1923,DUI,Koninklijke Vlaamse Opera
825029,1922-1923_00220-20220207_143618.jpg,1922-1923,De Vliegende Hollander,10/03/1923,DEE,Koninklijke Vlaamse Opera
826736,1922-1923_00222-20220207_143631.jpg,1922-1923,De Doode Stad,11/03/1923,DUI,Koninklijke Vlaamse Opera
770419,1922-1923_00224-20220207_143645.jpg,1922-1923,Rijngoud,11/03/1923,DUI,Koninklijke Vlaamse Opera
417125,1922-1923_00226-20220207_143656.jpg,1922-1923,Christ'l,13/03/1923,?,Koninklijke Vlaamse Opera
449539,1922-1923_00230-20220207_143717.jpg,1922-1923,Hannerl,15/03/1923,DUI,Koninklijke Vlaamse Opera
954101,1922-1923_00232-20220207_143733.jpg,1922-1923,Rijngoud,17/03/1923,DUI,Koninklijke Vlaamse Opera
519380,1922-1923_00234-20220207_143744.jpg,1922-1923,Herbergprinses,18/03/1923,NL,Koninklijke Vlaamse Opera
667290,1922-1923_00236-20220207_143759.jpg,1922-1923,De Vliegende Hollander,22/03/1923,DEE,Koninklijke Vlaamse Opera
549364,1922-1923_00238-20220207_143810.jpg,1922-1923,Herbergprinses,24/03/1923,NL,Koninklijke Vlaamse Opera
767912,1922-1923_00240-20220207_143823.jpg,1922-1923,Rijngoud,25/03/1923,DUI,Koninklijke Vlaamse Opera
890110,1922-1923_00242-20220207_143835.jpg,1922-1923,Carmen,25/03/1923,FR,Koninklijke Vlaamse Opera
199227,1922-1923_00244-20220207_143848.jpg,1922-1923,Christ'l,29/03/1923,?,Koninklijke Vlaamse Opera
160383,1922-1923_00246-20220207_143902.jpg,1922-1923,Het Hofconcert,31/03/1923,DUI,Koninklijke Vlaamse Opera
391413,1922-1923_00248-20220207_143916.jpg,1922-1923,Carmen,01/04/1923,FR,Koninklijke Vlaamse Opera
188436,1922-1923_00250-20220207_143930.jpg,1922-1923,De Vliegende Hollander,01/04/1923,DEE,Koninklijke Vlaamse Opera
891028,1922-1923_00252-20220207_143940.jpg,1922-1923,Het Hofconcert,02/04/1923,DUI,Koninklijke Vlaamse Opera
416022,1922-1923_00254-20220207_143954.jpg,1922-1923,Het Hofconcert,05/04/1923,DUI,Koninklijke Vlaamse Opera
394786,1922-1923_00256-20220207_144005.jpg,1922-1923,De Vliegende Hollander,07/04/1923,DEE,Koninklijke Vlaamse Opera
162146,1922-1923_00258-20220207_144019.jpg,1922-1923,De Vliegende Hollander,08/04/1923,DEE,Koninklijke Vlaamse Opera
840761,1922-1923_00260-20220207_144031.jpg,1922-1923,Het Hofconcert,08/04/1923,DUI,Koninklijke Vlaamse Opera
225693,1922-1923_00262-20220207_144043.jpg,1922-1923,Rijngoud,10/04/1923,DUI,Koninklijke Vlaamse Opera
648046,1922-1923_00266-20220207_144109.jpg,1922-1923,Hoffmann's Vertellingenen,12/04/1923,FR,Koninklijke Vlaamse Opera
544449,1922-1923_00268-20220207_144122.jpg,1922-1923,De Vledermuis,14/04/1923,DUI,Koninklijke Vlaamse Opera
961049,1922-1923_00270-20220207_144134.jpg,1922-1923,De Vledermuis,15/04/1923,DUI,Koninklijke Vlaamse Opera
393060,1922-1923_00272-20220207_144145.jpg,1922-1923,De Vledermuis,19/04/1923,DUI,Koninklijke Vlaamse Opera
562520,1922-1923_00274-20220207_144159.jpg,1922-1923,Carmen,21/04/1923,FR,Koninklijke Vlaamse Opera
544411,1922-1923_00276-20220207_144214.jpg,1922-1923,De Vledermuis,22/04/1923,DUI,Koninklijke Vlaamse Opera
567966,1922-1923_00278-20220207_144225.jpg,1922-1923,Herbergprinses,22/04/1923,NL,Koninklijke Vlaamse Opera
347236,1922-1923_00280-20220207_144237.jpg,1922-1923,De Vledermuis,26/04/1923,DUI,Koninklijke Vlaamse Opera
953269,1922-1923_00282-20220207_144249.jpg,1922-1923,De Vledermuis,28/04/1923,DUI,Koninklijke Vlaamse Opera
955308,1922-1923_00284-20220207_144300.jpg,1922-1923,Hoffmann's Vertellingenen,29/04/1924,FR,Koninklijke Vlaamse Opera
891061,1922-1923_00286-20220207_144312.jpg,1922-1923,De Walkure,29/04/1923,DUI,Koninklijke Vlaamse Opera
235696,1922-1923_00288-20220207_144324.jpg,1922-1923,De Vledermuis,03/05/1923,DUI,Koninklijke Vlaamse Opera
